collection,lesson,lesson_url,lesson_size
must-know-vietnamese-slang-words-phrases,mustknow-vietnamese-slang-words-phrases-1-slang-to-describe-chitchatting-and-gossiping,https://mdn.illops.net/vietnamesepod101/MKVSWP_S1L1_070218_vpod101.mp3,11.286091804504395
video-news,free-vietnamese-gifts-of-the-month-may-2017,-1,0.0
video-news,free-vietnamese-gifts-of-the-month-july-2017,-1,0.0
video-news,free-vietnamese-gifts-of-the-month-september-2017,-1,0.0
video-news,free-vietnamese-gifts-of-the-month-april-2017,-1,0.0
video-news,free-vietnamese-gifts-of-the-month-june-2017,-1,0.0
video-news,free-vietnamese-gifts-of-the-month-august-2017,-1,0.0
video-news,free-vietnamese-gifts-of-the-month-october-2017,-1,0.0
video-news,free-vietnamese-gifts-of-the-month-november-2017,-1,0.0
video-news,free-vietnamese-gifts-of-the-month-december-2017,-1,0.0
video-news,free-vietnamese-gifts-of-the-month-february-2018,-1,0.0
video-news,free-vietnamese-gifts-of-the-month-january-2018,-1,0.0
extensive-reading-in-vietnamese-for-beginners,the-united-states-flag,https://mdn.illops.net/vietnamesepod101/ERIVFB_L1_032618_vpod101.mp3,1.4919471740722656
video-news,free-vietnamese-gifts-of-the-month-april-2018,-1,0.0
video-news,premium-vietnamese-gifts-of-the-month-may-2018,-1,0.0
extensive-reading-in-vietnamese-for-intermediate-learners,earths-water,https://mdn.illops.net/vietnamesepod101/ERIVFIL_L1_060418_vpod101.mp3,11.121072769165039
video-news,free-vietnamese-gifts-of-the-month-july-2018,-1,0.0
video-news,free-vietnamese-gifts-of-the-month-june-2018,-1,0.0
video-news,free-vietnamese-gifts-of-the-month-august-2018,-1,0.0
video-news,free-vietnamese-gifts-of-the-month-october-2018,-1,0.0
video-news,free-vietnamese-gifts-of-the-month-september-2018,-1,0.0
video-news,free-vietnamese-gifts-of-the-month-november-2018,-1,0.0
video-news,free-vietnamese-gifts-of-the-month-december-2018,-1,0.0
video-news,free-vietnamese-gifts-of-the-month-january-2019,-1,0.0
video-news,free-vietnamese-gifts-of-the-month-february-2019,-1,0.0
video-news,free-vietnamese-gifts-of-the-month-march-2019,-1,0.0
video-news,free-vietnamese-gifts-of-the-month-april-2019,-1,0.0
video-news,free-vietnamese-gifts-of-the-month-may-2019,-1,0.0
video-news,free-vietnamese-gifts-of-the-month-june-2019,-1,0.0
video-news,free-vietnamese-gifts-of-the-month-october-2019,-1,0.0
video-news,free-vietnamese-gifts-of-the-month-november-2019,-1,0.0
video-news,free-vietnamese-gifts-of-the-month-july-2019,-1,0.0
video-news,free-vietnamese-gifts-of-the-month-september-2019,-1,0.0
video-news,free-vietnamese-gifts-of-the-month-august-2019,-1,0.0
video-news,free-vietnamese-gifts-of-the-month-january-2020,-1,0.0
video-news,free-vietnamese-gifts-of-the-month-december-2019,-1,0.0
video-news,free-vietnamese-gifts-of-the-month-february-2020,-1,0.0
video-news,free-vietnamese-gifts-of-the-month-march-2020,-1,0.0
extensive-reading-in-vietnamese-for-absolute-beginners,i-play-music,https://mdn.illops.net/vietnamesepod101/ERIVFAB_L20_122319_vpod101.mp3,1.7263221740722656
extensive-reading-in-vietnamese-for-absolute-beginners,trees,https://mdn.illops.net/vietnamesepod101/ERIVFAB_L18_112519_vpod101.mp3,1.7151613235473633
extensive-reading-in-vietnamese-for-absolute-beginners,the-city,https://mdn.illops.net/vietnamesepod101/ERIVFAB_L17_111119_vpod101.mp3,1.818796157836914
extensive-reading-in-vietnamese-for-absolute-beginners,the-zoo,https://mdn.illops.net/vietnamesepod101/ERIVFAB_L16_102819_vpod101.mp3,1.8371324539184568
extensive-reading-in-vietnamese-for-absolute-beginners,fur-feathers-and-more,https://mdn.illops.net/vietnamesepod101/ERIVFAB_L19_120919_vpod101.mp3,2.101003646850586
extensive-reading-in-vietnamese-for-absolute-beginners,the-coral-reef,https://mdn.illops.net/vietnamesepod101/ERIVFAB_L15_052019_vpod101.mp3,1.916053771972656
extensive-reading-in-vietnamese-for-absolute-beginners,the-pond,https://mdn.illops.net/vietnamesepod101/ERIVFAB_L13_042219_vpod101.mp3,1.6808824539184568
extensive-reading-in-vietnamese-for-absolute-beginners,the-ocean,https://mdn.illops.net/vietnamesepod101/ERIVFAB_L14_050619_vpod101.mp3,1.8674249649047847
extensive-reading-in-vietnamese-for-absolute-beginners,bugs,https://mdn.illops.net/vietnamesepod101/ERIVFAB_L12_040819_vpod101.mp3,1.940767288208008
extensive-reading-in-vietnamese-for-absolute-beginners,birds,https://mdn.illops.net/vietnamesepod101/ERIVFAB_L11_032519_vpod101.mp3,1.88177490234375
extensive-reading-in-vietnamese-for-absolute-beginners,weather,https://mdn.illops.net/vietnamesepod101/ERIVFAB_L10_101518_vpod101.mp3,1.5549249649047852
extensive-reading-in-vietnamese-for-absolute-beginners,in-the-classroom,https://mdn.illops.net/vietnamesepod101/ERIVFAB_L9_100118_vpod101.mp3,1.5381841659545898
extensive-reading-in-vietnamese-for-absolute-beginners,feelings,https://mdn.illops.net/vietnamesepod101/ERIVFAB_L7_090318_vpod101.mp3,2.65505313873291
extensive-reading-in-vietnamese-for-absolute-beginners,plant-parts,https://mdn.illops.net/vietnamesepod101/ERIVFAB_L8_091718_vpod101.mp3,1.710378646850586
extensive-reading-in-vietnamese-for-absolute-beginners,baby-animals,https://mdn.illops.net/vietnamesepod101/ERIVFAB_L6_082018_vpod101.mp3,1.937578201293945
extensive-reading-in-vietnamese-for-absolute-beginners,farm-animals,https://mdn.illops.net/vietnamesepod101/ERIVFAB_L5_031218_vpod101.mp3,1.7725591659545898
extensive-reading-in-vietnamese-for-absolute-beginners,i-move,https://mdn.illops.net/vietnamesepod101/VRCFAB_L3_021218_vpod101.mp3,1.80364990234375
extensive-reading-in-vietnamese-for-absolute-beginners,parts-of-my-body,https://mdn.illops.net/vietnamesepod101/ERIVFAB_L4_022618_vpod101.mp3,1.7877063751220703
extensive-reading-in-vietnamese-for-absolute-beginners,shapes,https://mdn.illops.net/vietnamesepod101/ERIVFAB_L2_012918_vpod101.mp3,1.7637901306152344
video-news,free-vietnamese-gifts-of-the-month-april-2020,-1,0.0
extensive-reading-in-vietnamese-for-absolute-beginners,pets,https://mdn.illops.net/vietnamesepod101/ERIVFAB_L1_011518_vpod101.mp3,1.9782352447509768
3-minute-vietnamese-greetings-and-useful-phrases,3minute-vietnamese-1-self-introduction,https://mdn.illops.net/vietnamesepod101/3MV_S1L1_070416_vpod101.mp3,7.978713989257812
culture-class-essential-vietnamese-vocabulary,national-holidays,https://mdn.illops.net/vietnamesepod101/CCE_S1L1_010713_vpod101.mp3,8.136358261108397
3-minute-vietnamese-greetings-and-useful-phrases,3minute-vietnamese-21-talking-about-your-dislikes,https://mdn.illops.net/vietnamesepod101/3MV_S1L21_112116_vpod101.mp3,6.644210815429688
3-minute-vietnamese-greetings-and-useful-phrases,3minute-vietnamese-19-going-without,https://mdn.illops.net/vietnamesepod101/3MV_S1L19_110716_vpod101.mp3,6.798866271972656
3-minute-vietnamese-greetings-and-useful-phrases,3minute-vietnamese-18-possession,https://mdn.illops.net/vietnamesepod101/3MV_S1L18_103116_vpod101.mp3,7.421475410461426
3-minute-vietnamese-greetings-and-useful-phrases,3minute-vietnamese-17-why,https://mdn.illops.net/vietnamesepod101/3MV_S1L17_102416_vpod101.mp3,7.985888481140138
3-minute-vietnamese-greetings-and-useful-phrases,3minute-vietnamese-20-talking-about-your-likes,https://mdn.illops.net/vietnamesepod101/3MV_S1L20_111416_vpod101.mp3,7.005339622497559
3-minute-vietnamese-greetings-and-useful-phrases,3minute-vietnamese-16-asking-directions,https://mdn.illops.net/vietnamesepod101/3MV_S1L16_101716_vpod101.mp3,5.198898315429688
3-minute-vietnamese-greetings-and-useful-phrases,3minute-vietnamese-15-where-are-you-going,https://mdn.illops.net/vietnamesepod101/3MV_S1L15_101016_vpod101.mp3,6.690448760986327
3-minute-vietnamese-greetings-and-useful-phrases,3minute-vietnamese-14-when-are-you-leaving,https://mdn.illops.net/vietnamesepod101/3MV_S1L14_100316_vpod101.mp3,8.272878646850586
3-minute-vietnamese-greetings-and-useful-phrases,3minute-vietnamese-13-who-is-it,https://mdn.illops.net/vietnamesepod101/3MV_S1L13_092616_vpod101.mp3,6.379542350769043
master-vietnamese-with-3-minute-video-lessons,learn-vietnamese-in-three-minutes-1-self-introductions,-1,0.0
culture-class-essential-vietnamese-vocabulary,transportation,https://mdn.illops.net/vietnamesepod101/CCE_S1L22_060313_vpod101.mp3,7.229351043701173
culture-class-essential-vietnamese-vocabulary,natural-disasters,https://mdn.illops.net/vietnamesepod101/CCE_S1L21_052713_vpod101.mp3,7.138471603393555
news,how-to-speak-more-vietnamese-with-linebyline-scripts,https://mdn.illops.net/vietnamesepod101/N_L204_041220_vpod101.mp3,12.243128776550293
news,for-vietnamese-learners-top-5-vietnamese-learning-strategies-steal-these-for-yourself,https://mdn.illops.net/vietnamesepod101/N_L190_091519_vpod101.mp3,14.918904304504395
news,are-you-an-active-or-passive-vietnamese-learner-learning-strategies-inside,https://mdn.illops.net/vietnamesepod101/N_L175_020319_vpod101.mp3,13.242405891418455
news,the-secret-to-learning-vietnamese-in-2019-with-tested-methods-success-strategies,https://mdn.illops.net/vietnamesepod101/N_L174_012019_vpod101.mp3,10.619637489318848
news,top-7-ways-to-perfect-your-vietnamese-speaking-reading-more,https://mdn.illops.net/vietnamesepod101/N_L176_021719_vpod101.mp3,14.878247261047365
lessons-for-your-flight-to-vietnam,all-about-5-top-5-mustknow-phrases-for-learning-vietnamese,https://mdn.illops.net/vietnamesepod101/ALL_L5_090913_vpod101.mp3,6.30462646484375
news,how-to-go-from-failure-to-achieving-your-vietnamese-new-years-resolution,https://mdn.illops.net/vietnamesepod101/N_L173_010619_vpod101.mp3,13.422571182250975
essential-vietnamese-for-emergencies-in-vietnam,learn-with-video-19-have-your-vietnamese-skills-been-declared-a-natural-disaster,-1,0.0
essential-vietnamese-for-emergencies-in-vietnam,survival-phrases-49-vietnamese-for-getting-help-in-vietnam,https://mdn.illops.net/vietnamesepod101/S_S1L49_121012_vpod101.mp3,6.957308769226074
lessons-for-your-flight-to-vietnam,learn-vietnamese-in-three-minutes-8-how-much,-1,0.0
news,2-tactics-successful-vietnamese-learners-use-2-new-features-inside,https://mdn.illops.net/vietnamesepod101/N_L99_030616_vpod101.mp3,7.374114990234375
news,your-new-free-feature-is-here-get-daily-vietnamese-minilessons-with-the-calendar,https://mdn.illops.net/vietnamesepod101/N_L84_081615_vpod101.mp3,6.369002342224121
news,5-ways-to-get-every-vietnamese-lesson-for-free-your-new-feature-inside,https://mdn.illops.net/vietnamesepod101/N_L100_032016_vpod101.mp3,6.6688270568847665
news,3-easy-ways-to-double-your-vietnamese-progress-one-is-a-new-feature,https://mdn.illops.net/vietnamesepod101/N_L85_090615_vpod101.mp3,7.126715660095215
news,a-deal-so-good-it-comes-once-every-4-years-how-to-succeed-with-vietnamese,https://mdn.illops.net/vietnamesepod101/N_L98_022816_vpod101.mp3,5.368700981140137
news,go-for-the-gold-get-fluent-in-vietnamese,https://mdn.illops.net/vietnamesepod101/N_L1_072212_vpod101.mp3,3.5575761795043945
news,the-countdown-party-ends-with-a-secret-vietnamese-deal,https://mdn.illops.net/vietnamesepod101/N_L12_122312_vpod101.mp3,5.089337348937988
news,the-last-5-best-vietnamese-deals-of-2012-start-midnight,https://mdn.illops.net/vietnamesepod101/N_L11_121612_vpod101.mp3,6.644275665283202
news,does-it-take-one-day-to-speak-better-vietnamese,https://mdn.illops.net/vietnamesepod101/N_L4_091612_vpod101.mp3,3.0558671951293945
news,get-your-vietnamese-answers-at-the-vietnamese-resources-corner-save-20,https://mdn.illops.net/vietnamesepod101/N_L3_082612_vpod101.mp3,3.676396369934082
news,how-far-will-your-vietnamese-go-with-this-new-feature,https://mdn.illops.net/vietnamesepod101/N_L2_081212_vpod101.mp3,3.132420539855957
news,new-customize-your-vietnamese-learning-with-this-dashboard-update,https://mdn.illops.net/vietnamesepod101/N_L5_093012_vpod101.mp3,3.508411407470703
news,coming-soon-no-one-app-should-have-all-this-word-power,https://mdn.illops.net/vietnamesepod101/N_L6_102112_vpod101.mp3,9.85385036468506
news,vietnamesepod101com-goes-mobile-master-vietnamese-with-one-thumb,https://mdn.illops.net/vietnamesepod101/N_L8_111112_vpod101.mp3,6.736685752868652
news,choose-your-own-way-to-learn-vietnamese-choose-your-own-spooky-savings,https://mdn.illops.net/vietnamesepod101/N_L7_102812_vpod101.mp3,5.926908493041992
news,this-thanksgiving-youll-thank-yourself-for-learning-vietnamese,https://mdn.illops.net/vietnamesepod101/N_L9_111812_vpod101.mp3,6.285573959350586
news,10-days-of-epic-vietnamese-holiday-deals-start-midnight-tonight,https://mdn.illops.net/vietnamesepod101/N_L10_120912_vpod101.mp3,4.3030033111572275
news,the-exclusive-vietnamesepod101com-inner-circle-kicks-off,https://mdn.illops.net/vietnamesepod101/N_L16_021013_vpod101.mp3,5.281261444091797
news,going-from-failure-to-achieving-your-vietnamese-new-years-resolution,https://mdn.illops.net/vietnamesepod101/N_L14_010613_vpod101.mp3,7.5860843658447275
news,happy-new-year-from-vietnamesepod101com,https://mdn.illops.net/vietnamesepod101/N_L13_010113_vpod101.mp3,2.287381172180176
news,vietnamesepod101com-mobile-open-to-all-users-take-your-vietnamese-lessons-on-the-go,https://mdn.illops.net/vietnamesepod101/N_L15_012013_vpod101.mp3,5.274569511413574
news,is-your-vietnamese-getting-cold-bundle-up-and-get-a-free-audiobook,https://mdn.illops.net/vietnamesepod101/N_L17_022413_vpod101.mp3,4.884110450744629
news,youve-heard-the-vietnamese-lessons-now-get-more-with-24-off-24,https://mdn.illops.net/vietnamesepod101/N_L18_031713_vpod101.mp3,5.313249588012695
news,faster-lighter-better-brand-new-lesson-notes-with-every-lesson,https://mdn.illops.net/vietnamesepod101/N_L19_040713_vpod101.mp3,3.6535377502441406
news,finally-the-new-vietnamese-word-power-app-is-now-on-android,https://mdn.illops.net/vietnamesepod101/N_L21_050513_vpod101.mp3,6.455443382263184
news,new-vietnamesepod101com-lesson-pages-are-here-loaded-with-features,https://mdn.illops.net/vietnamesepod101/N_L24_061313_vpod101.mp3,6.131131172180176
news,running-low-on-vietnamese-its-time-to-power-it-up-with-premium,https://mdn.illops.net/vietnamesepod101/N_L20_042413_vpod101.mp3,5.302431106567383
news,travel-language-go-together-so-weve-partnered-with-british-airways,https://mdn.illops.net/vietnamesepod101/N_L23_060213_vpod101.mp3,5.8168277740478525
news,want-to-improve-your-vietnamese-it-all-comes-down-to-action,https://mdn.illops.net/vietnamesepod101/N_L22_051913_vpod101.mp3,6.838090896606445
news,the-new-vietnamesepod101com-lesson-pages-part-2-let-us-know-what-you-think,https://mdn.illops.net/vietnamesepod101/N_L25_061613_vpod101.mp3,4.533636093139648
news,want-to-learn-a-new-language-were-about-to-add-2-more-tomorrow,https://mdn.illops.net/vietnamesepod101/N_L26_063013_vpod101.mp3,6.233135223388673
news,completely-understand-vietnamese-in-every-lesson-heres-how,https://mdn.illops.net/vietnamesepod101/N_L27_071413_vpod101.mp3,6.827431678771973
news,free-feature-alert-do-you-know-about-these-vietnamesepod101com-features,https://mdn.illops.net/vietnamesepod101/N_L28_072813_vpod101.mp3,7.0238380432128915
news,your-vietnamese-class-starts-today-start-learning-real-life-vietnamese-conversation,https://mdn.illops.net/vietnamesepod101/N_L30_082513_vpod101.mp3,6.1383056640625
news,sound-like-a-native-vietnamese-speaker-with-the-new-updated-voice-recorder,https://mdn.illops.net/vietnamesepod101/N_L31_090813_vpod101.mp3,6.771363258361816
news,learn-just-the-vietnamese-vocabulary-or-get-all-30-languages-with-visual-dictionary-pro-for-iphone-and-ipad,https://mdn.illops.net/vietnamesepod101/N_L29_081113_vpod101.mp3,5.908679962158202
news,the-many-ways-to-speaking-understanding-epic-vietnamese,https://mdn.illops.net/vietnamesepod101/N_L32_092213_vpod101.mp3,7.371238708496094
news,the-new-visual-dictionary-app-for-the-iphone-and-ipad-is-here-33-languages-inside,https://mdn.illops.net/vietnamesepod101/N_L33_100613_vpod101.mp3,10.209062576293944
news,halloween-special-top-5-vietnamese-language-fears-how-to-beat-them,https://mdn.illops.net/vietnamesepod101/N_L34_102013_vpod101.mp3,6.560809135437013
news,why-you-shouldnt-wait-for-new-years-to-learn-vietnamese-hint-holiday-discounts-coming-soon,https://mdn.illops.net/vietnamesepod101/N_L35_111013_vpod101.mp3,5.956250190734862
news,the-one-lesson-this-year-you-dont-want-to-miss-from-vietnamesepod101,https://mdn.illops.net/vietnamesepod101/N_L37_120113_vpod101.mp3,7.019439697265625
news,10-days-of-epic-vietnamese-holiday-deals-start-midnight-tonight,https://mdn.illops.net/vietnamesepod101/N_L38_120813_vpod101.mp3,5.185029983520508
news,were-thanking-you-for-learning-vietnamese-with-us-in-29-different-ways,https://mdn.illops.net/vietnamesepod101/N_L36_112413_vpod101.mp3,4.7024431228637695
news,the-holiday-countdown-party-ends-one-last-secret-vietnamese-deal-inside,https://mdn.illops.net/vietnamesepod101/N_L40_122213_vpod101.mp3,6.088759422302246
news,final-week-the-last-5-vietnamese-deals-of-the-2013-holiday-countdown-start-midnight,https://mdn.illops.net/vietnamesepod101/N_L39_121513_vpod101.mp3,5.972795486450195
news,inside-3-free-new-years-gifts-from-vietnamesepod101com-now-one-more-gift-jan-1st,https://mdn.illops.net/vietnamesepod101/N_L41_122913_vpod101.mp3,5.336994171142578
news,new-custom-lists-create-study-share-your-vietnamese-wordlists-with-others,https://mdn.illops.net/vietnamesepod101/N_L43_011914_vpod101.mp3,6.50862979888916
news,going-from-failure-to-achieving-your-vietnamese-new-years-resolution,https://mdn.illops.net/vietnamesepod101/N_L42_010514_vpod101.mp3,7.751912117004394
news,the-4-steps-to-making-a-vietnamese-breakthrough-at-vietnamesepod101,https://mdn.illops.net/vietnamesepod101/N_L47_031614_vpod101.mp3,7.977676391601562
news,can-you-really-master-a-language-in-3-months-exclusive-interview-with-benny-lewis,https://mdn.illops.net/vietnamesepod101/N_L46_030914_vpod101.mp3,29.91567325592041
news,quick-sneak-peek-at-2-new-languages-an-olympicsized-vietnamesepod101com-deal,https://mdn.illops.net/vietnamesepod101/N_L44_020914_vpod101.mp3,5.362032890319824
news,the-exclusive-inner-circle-kicks-off-tips-tools-strategies-for-mastering-vietnamese,https://mdn.illops.net/vietnamesepod101/N_L45_022314_vpod101.mp3,6.030194282531737
news,our-favorite-ways-to-remember-vietnamese-vocab-plus-a-new-premium-feature,https://mdn.illops.net/vietnamesepod101/N_L48_040614_vpod101.mp3,7.749749183654785
news,1-proven-motivation-tactic-to-you-see-your-vietnamese-grow,https://mdn.illops.net/vietnamesepod101/N_L49_042014_vpod101.mp3,5.38870906829834
news,new-all-31-languages-including-vietnamesepod101-now-on-iphoneipad-and-android,https://mdn.illops.net/vietnamesepod101/N_L51_051814_vpod101.mp3,6.282909393310548
news,8-new-languages-take-our-language-learning-system-anywhere-with-your-iphone-or-ipad,https://mdn.illops.net/vietnamesepod101/N_L50_050414_vpod101.mp3,6.309353828430176
news,this-free-feature-is-your-nonstop-source-for-mustknow-vietnamese-words,https://mdn.illops.net/vietnamesepod101/N_L55_072014_vpod101.mp3,4.692606925964356
news,the-1-hack-for-speaking-reallife-vietnamese-line-by-line-scripts-for-any-conversation,https://mdn.illops.net/vietnamesepod101/N_L56_080314_vpod101.mp3,4.952919006347656
news,androiduserthisisthevietnameseandroidappyouvebeenlookingfor,https://mdn.illops.net/vietnamesepod101/N_L52_060114_vpod101.mp3,6.19069766998291
news,new-free-feature-get-all-of-your-vietnamese-vocabulary-lists-in-1-place,https://mdn.illops.net/vietnamesepod101/N_L57_081714_vpod101.mp3,5.0361433029174805
news,what-do-successful-vietnamese-learners-do-differently-listen-to-these-3-crucial-rules,https://mdn.illops.net/vietnamesepod101/N_L53_061514_vpod101.mp3,7.535795211791992
news,brand-new-vietnamese-lessons-start-tomorrow-heres-how-to-get-them-for-free,https://mdn.illops.net/vietnamesepod101/N_L54_070614_vpod101.mp3,4.599113464355469
news,new-get-1on1-access-to-your-vietnamese-tutor-with-premium-plus-messenger,https://mdn.illops.net/vietnamesepod101/N_L58_090714_vpod101.mp3,5.901435852050781
news,you-got-us-to-the-300-million-download-milestone-now-wed-like-to-thank-you,https://mdn.illops.net/vietnamesepod101/N_L59_092114_vpod101.mp3,6.1740922927856445
news,3-ways-to-perfect-your-vietnamese-speaking-a-new-feature,https://mdn.illops.net/vietnamesepod101/N_L62_110914_vpod101.mp3,6.1348915100097665
news,what-are-your-vietnamese-learning-fears-were-killing-the-top-3-fears-in-this-lesson,https://mdn.illops.net/vietnamesepod101/N_L61_101914_vpod101.mp3,6.501272201538086
news,10-days-of-big-vietnamese-holiday-deals-start-midnight-tonight,https://mdn.illops.net/vietnamesepod101/N_L65_120714_vpod101.mp3,4.048476219177246
news,the-one-email-this-year-you-dont-want-to-miss-from-vietnamesepod101,https://mdn.illops.net/vietnamesepod101/N_L64_113014_vpod101.mp3,6.2413082122802725
news,give-us-your-feedback-win-1-free-vietnamese-learning-product,https://mdn.illops.net/vietnamesepod101/N_L60_101214_vpod101.mp3,4.534493446350098
news,were-thanking-you-with-free-gifts-new-features-a-big-vietnamese-discount,https://mdn.illops.net/vietnamesepod101/N_L63_111614_vpod101.mp3,5.865120887756348
news,final-week-the-last-5-vietnamese-deals-of-the-big-holiday-countdown-start-midnight,https://mdn.illops.net/vietnamesepod101/N_L66_121414_vpod101.mp3,3.7276515960693364
news,the-holiday-countdown-party-ends-one-last-secret-vietnamese-deal-inside,https://mdn.illops.net/vietnamesepod101/N_L67_122114_vpod101.mp3,3.913792610168457
news,go-from-failure-to-achieving-your-vietnamese-new-years-resolution,https://mdn.illops.net/vietnamesepod101/N_L68_010415_vpod101.mp3,4.780712127685547
news,the-inner-circle-kicks-off-exclusive-tips-tools-success-strategies-for-mastering-vietnamese,https://mdn.illops.net/vietnamesepod101/N_L70_020115_vpod101.mp3,4.947311401367188
news,2-awesome-features-for-learning-vietnamese-words-phrases-faster,https://mdn.illops.net/vietnamesepod101/N_L69_011815_vpod101.mp3,5.626561164855957
news,3-steps-to-making-measurable-progress-in-vietnamese,https://mdn.illops.net/vietnamesepod101/N_L71_021515_vpod101.mp3,6.174299240112305
news,active-learning-vs-passive-learning-how-to-learn-both-ways-at-vietnamesepod101,https://mdn.illops.net/vietnamesepod101/N_L73_031515_vpod101.mp3,5.8082475662231445
news,3-tactics-for-boosting-your-vietnamese-listening-skills-at-vietnamesepod101,https://mdn.illops.net/vietnamesepod101/N_L72_030115_vpod101.mp3,4.176283836364746
news,learning-with-a-teacher-avoid-this-1-mistake-to-master-language-faster,https://mdn.illops.net/vietnamesepod101/N_L74_040515_vpod101.mp3,5.073503494262695
news,why-vietnamese-speaking-is-the-1-weakness-5-ways-to-improve-it,https://mdn.illops.net/vietnamesepod101/N_L75_041915_vpod101.mp3,5.8212623596191415
news,new-feature-stay-motivated-with-personalized-study-stats-from-my-report,https://mdn.illops.net/vietnamesepod101/N_L76_050315_vpod101.mp3,3.950560569763184
news,new-app-update-get-the-newest-vietnamese-lessons-for-free-no-matter-where-you-are,https://mdn.illops.net/vietnamesepod101/N_L78_053115_vpod101.mp3,5.301661491394043
news,10-surefire-methods-tools-to-keep-you-motivated-to-learn-vietnamese,https://mdn.illops.net/vietnamesepod101/N_L77_051715_vpod101.mp3,9.682663917541504
news,learning-vietnamese-on-the-go-this-is-for-you-2-new-app-updates-for-innovative-language-101,https://mdn.illops.net/vietnamesepod101/N_L79_061415_vpod101.mp3,6.4737186431884775
news,what-do-successful-vietnamese-learners-do-differently-listen-to-these-3-crucial-rules,https://mdn.illops.net/vietnamesepod101/N_L80_062115_vpod101.mp3,5.866612434387207
news,brand-new-vietnamese-lessons-start-tomorrow-heres-how-to-get-them-for-free,https://mdn.illops.net/vietnamesepod101/N_L81_070515_vpod101.mp3,5.7459049224853525
news,you-got-us-to-500-million-lesson-downloads-wed-like-to-thank-you,https://mdn.illops.net/vietnamesepod101/N_L86_092015_vpod101.mp3,7.571830749511719
news,new-feature-level-up-your-vietnamese-and-earn-badges-with-1on1-learning,https://mdn.illops.net/vietnamesepod101/N_L83_080915_vpod101.mp3,7.280379295349121
news,the-5-review-tactics-learning-tools-that-will-sharpen-your-vietnamese,https://mdn.illops.net/vietnamesepod101/N_L82_071915_vpod101.mp3,12.18470859527588
news,win-a-1month-premium-subscription-by-giving-us-feedback-there-will-be-100-winners,https://mdn.illops.net/vietnamesepod101/N_L87_101115_vpod101.mp3,3.691266059875488
news,wed-like-to-thank-you-free-gifts-new-features-a-big-vietnamese-discount,https://mdn.illops.net/vietnamesepod101/N_L89_111515_vpod101.mp3,6.766775131225586
news,do-you-have-these-top-4-vietnamese-learning-fears-well-tell-you-how-to-beat-them,https://mdn.illops.net/vietnamesepod101/N_L88_101815_vpod101.mp3,7.6994571685791025
news,you-dont-want-to-miss-this-massive-update-from-vietnamesepod101,https://mdn.illops.net/vietnamesepod101/N_L90_112915_vpod101.mp3,7.50443172454834
news,final-week-the-last-5-vietnamese-deals-of-the-10year-anniversary-start-now,https://mdn.illops.net/vietnamesepod101/N_L92_121315_vpod101.mp3,5.537542343139648
news,our-10year-anniversary-starts-tonight-with-the-best-vietnamese-deals-of-2015,https://mdn.illops.net/vietnamesepod101/N_L91_120615_vpod101.mp3,5.649664878845215
news,go-from-failure-to-achieving-your-vietnamese-new-years-resolution,https://mdn.illops.net/vietnamesepod101/N_L94_010316_vpod101.mp3,7.469306945800781
news,your-secret-vietnamesepod101-deal-to-mark-the-end-of-the-countdown,https://mdn.illops.net/vietnamesepod101/N_L93_122015_vpod101.mp3,4.167884826660156
news,your-new-languages-special-gift-for-helping-us-reach-34-languages,https://mdn.illops.net/vietnamesepod101/N_L96_013116_vpod101.mp3,6.2398014068603525
news,new-free-app-get-daily-minilessons-on-the-iphone-ipad,https://mdn.illops.net/vietnamesepod101/N_L95_012416_vpod101.mp3,6.3810482025146475
news,for-android-users-only-youre-getting-free-minilanguage-lesson-with-this-app,https://mdn.illops.net/vietnamesepod101/N_L101_041016_vpod101.mp3,6.84327507019043
news,6-ways-youll-learn-vietnamese-faster-with-video-lessons-new-features-inside,https://mdn.illops.net/vietnamesepod101/N_L97_021416_vpod101.mp3,7.847463607788086
news,question-for-you-is-speaking-vietnamese-your-1-weakness-5-ways-to-improve-inside,https://mdn.illops.net/vietnamesepod101/N_L102_041716_vpod101.mp3,6.341620445251465
news,how-1000s-are-easily-learning-language-daily-with-this-app-new-languages-added,https://mdn.illops.net/vietnamesepod101/N_L103_050816_vpod101.mp3,6.343050003051758
news,for-vietnamese-learners-10-surefire-methods-keep-you-motivated-to-learn-vietnamese,https://mdn.illops.net/vietnamesepod101/N_L104_051516_vpod101.mp3,8.022247314453125
news,new-study-tool-your-road-map-to-mastering-vietnamese-from-beginner-to-advanced,https://mdn.illops.net/vietnamesepod101/N_L105_052916_vpod101.mp3,6.561249732971191
news,the-1-hack-for-speaking-reallife-vietnamese-linebyline-scripts-for-any-conversation,https://mdn.illops.net/vietnamesepod101/N_L107_061916_vpod101.mp3,6.734720230102539
news,whats-your-1-reason-for-learning-vietnamese-top-10-reasons-from-our-members-inside,https://mdn.illops.net/vietnamesepod101/N_L106_060516_vpod101.mp3,7.7800493240356445
news,how-to-learn-vietnamese-faster-reach-goals-with-this-1-study-tool,https://mdn.illops.net/vietnamesepod101/N_L109_071716_vpod101.mp3,5.613194465637207
news,your-new-free-vietnamese-lessons-start-tomorrow-tips-on-how-to-reach-your-goals,https://mdn.illops.net/vietnamesepod101/N_L108_070316_vpod101.mp3,6.538668632507324
